Date,Motor_ID,Bearing_Temp_C,Winding_Temp_C,Vibration_mm_s,Current_A,Voltage_V,Power_Factor,Running_Hours
2026-02-13,MTR-109,59.0,70.0,2.25,97.5,415,0.9,3872
2026-02-14,MTR-109,57.6,70.2,1.29,93.9,690,0.88,3892
2026-02-15,MTR-109,53.7,67.5,1.67,85.0,690,0.88,3898
2026-02-16,MTR-109,55.4,67.8,1.81,90.4,415,0.96,3910
2026-02-17,MTR-109,56.4,76.8,1.83,92.0,690,0.94,3926
2026-02-18,MTR-109,57.2,66.6,1.45,93.4,1000,0.96,3934
2026-02-19,MTR-109,57.6,77.4,1.4,93.6,415,0.84,3952
2026-02-20,MTR-109,56.1,68.9,1.9,79.8,415,0.97,3960
2026-02-21,MTR-109,56.6,74.4,1.88,90.0,690,0.94,3975
2026-02-22,MTR-109,58.4,71.8,1.6,88.1,1000,0.87,3987
2026-02-23,MTR-109,57.4,70.1,2.04,86.1,415,0.87,3991
2026-02-24,MTR-109,54.3,71.2,1.39,92.2,1000,0.94,4005
2026-02-25,MTR-109,58.1,69.1,1.76,82.7,690,0.91,4020
2026-02-26,MTR-109,56.1,71.3,1.77,86.1,1000,0.94,4028
2026-02-27,MTR-109,54.4,76.5,1.55,97.5,415,0.87,4039
2026-02-28,MTR-109,57.4,73.3,1.43,85.2,690,0.85,4057
2026-03-01,MTR-109,55.5,70.8,1.83,89.2,415,0.88,4068
2026-03-02,MTR-109,56.6,71.8,1.78,90.0,1000,0.85,4081
2026-03-03,MTR-109,55.9,71.0,1.13,89.5,1000,0.92,4096
2026-03-04,MTR-109,56.0,76.1,1.36,78.5,690,0.87,4105
2026-03-05,MTR-109,57.1,68.8,1.95,91.3,690,0.88,4118
2026-03-06,MTR-109,55.7,75.0,1.36,92.2,1000,0.88,4132
2026-03-07,MTR-109,55.8,71.1,1.49,93.1,690,0.9,4136
2026-03-08,MTR-109,55.4,75.7,2.04,86.6,1000,0.98,4157
2026-03-09,MTR-109,56.1,70.7,1.71,88.0,1000,0.82,4159
2026-03-10,MTR-109,56.9,72.7,1.28,86.0,1000,0.92,4172
2026-03-11,MTR-109,54.9,70.6,1.59,88.6,690,0.86,4193
2026-03-12,MTR-109,54.8,71.0,1.37,93.5,690,0.86,4199
2026-03-13,MTR-109,54.5,67.6,1.87,87.2,1000,0.98,4211
2026-03-14,MTR-109,56.2,67.9,1.55,83.7,1000,0.87,4222
2026-03-15,MTR-109,58.3,72.1,1.75,84.0,1000,0.85,4231
2026-03-16,MTR-109,54.4,72.3,2.11,88.1,690,0.94,4245
2026-03-17,MTR-109,56.7,75.0,1.46,85.6,1000,0.85,4259
2026-03-18,MTR-109,57.4,72.1,1.45,91.8,415,0.95,4277
2026-03-19,MTR-109,57.2,75.5,1.74,90.6,415,0.89,4283
2026-03-20,MTR-109,55.3,67.2,2.05,87.7,1000,0.83,4292
2026-03-21,MTR-109,60.1,71.5,1.69,82.7,1000,0.92,4311
2026-03-22,MTR-109,53.5,73.4,1.56,85.4,1000,0.98,4324
2026-03-23,MTR-109,55.5,68.0,1.43,82.5,415,0.93,4335
2026-03-24,MTR-109,56.7,69.9,1.89,93.7,690,0.92,4339
2026-03-25,MTR-109,56.0,67.2,1.54,89.8,690,0.93,4354
2026-03-26,MTR-109,54.8,74.1,1.92,81.4,415,0.98,4365
2026-03-27,MTR-109,57.2,68.9,1.95,83.5,1000,0.9,4382
2026-03-28,MTR-109,58.6,69.2,1.38,88.3,690,0.91,4393
2026-03-29,MTR-109,57.3,69.6,1.53,84.9,690,0.85,4405
2026-03-30,MTR-109,57.4,69.4,1.79,91.0,1000,0.91,4411
2026-03-31,MTR-109,55.3,73.3,1.71,83.5,415,0.96,4431
2026-04-01,MTR-109,57.4,70.2,1.74,89.9,1000,0.95,4442
2026-04-02,MTR-109,51.9,72.7,1.84,91.3,415,0.95,4448
2026-04-03,MTR-109,55.4,72.1,2.07,94.6,1000,0.9,4468
2026-04-04,MTR-109,58.5,72.5,2.21,82.3,415,0.84,4479
2026-04-05,MTR-109,55.1,69.8,1.55,85.3,415,0.91,4484
2026-04-06,MTR-109,52.9,74.6,1.43,87.1,415,0.87,4497
2026-04-07,MTR-109,61.7,68.6,1.81,92.2,1000,0.98,4516
2026-04-08,MTR-109,58.3,73.6,1.6,95.1,415,0.84,4523
2026-04-09,MTR-109,57.4,72.3,1.35,89.0,1000,0.96,4537
2026-04-10,MTR-109,56.9,72.3,1.55,86.5,690,0.87,4552
2026-04-11,MTR-109,52.4,69.6,1.72,92.9,690,0.93,4555
2026-04-12,MTR-109,57.4,74.1,1.02,82.4,415,0.95,4576
2026-04-13,MTR-109,57.5,72.2,1.57,89.7,1000,0.86,4583
2026-04-14,MTR-109,54.8,75.2,1.39,85.5,690,0.98,4601
2026-04-15,MTR-109,56.4,70.5,1.73,88.9,415,0.83,4604
2026-04-16,MTR-109,56.7,68.1,1.68,88.4,1000,0.89,4622
2026-04-17,MTR-109,57.9,68.7,1.56,84.3,1000,0.88,4629
2026-04-18,MTR-109,56.4,70.9,1.89,87.0,415,0.95,4645
2026-04-19,MTR-109,56.2,70.8,1.57,83.2,1000,0.86,4655
2026-04-20,MTR-109,55.6,71.1,1.79,91.6,690,0.98,4670
2026-04-21,MTR-109,54.7,71.5,1.93,88.0,1000,0.86,4684
2026-04-22,MTR-109,57.8,71.4,1.95,86.5,415,0.95,4697
2026-04-23,MTR-109,57.1,70.3,1.39,84.2,1000,0.95,4708
2026-04-24,MTR-109,55.7,73.0,1.95,93.5,415,0.98,4721
2026-04-25,MTR-109,60.4,71.6,1.62,86.1,690,0.87,4723
2026-04-26,MTR-109,58.6,69.0,1.95,88.1,1000,0.86,4737
2026-04-27,MTR-109,54.7,73.2,1.8,81.8,1000,0.96,4757
2026-04-28,MTR-109,56.4,70.3,1.31,91.2,1000,0.86,4760
2026-04-29,MTR-109,58.1,71.4,1.66,96.4,690,0.95,4771
2026-04-30,MTR-109,53.4,72.3,1.53,86.1,1000,0.97,4784
2026-05-01,MTR-109,54.3,76.2,2.24,92.0,690,0.89,4800
2026-05-02,MTR-109,58.2,70.5,1.7,80.8,415,0.93,4812
2026-05-03,MTR-109,59.9,74.8,1.58,85.5,1000,0.83,4823
2026-05-04,MTR-109,58.1,77.7,1.36,83.4,415,0.87,4833
2026-05-05,MTR-109,53.8,72.5,1.69,86.8,690,0.93,4847
2026-05-06,MTR-109,55.9,68.3,1.3,92.6,690,0.87,4859
2026-05-07,MTR-109,57.4,72.2,1.43,81.5,1000,0.89,4877
2026-05-08,MTR-109,55.5,73.3,1.54,89.1,1000,0.87,4881
2026-05-09,MTR-109,57.1,66.9,1.23,89.4,690,0.92,4894
2026-05-10,MTR-109,54.0,69.0,1.78,93.7,415,0.92,4912
2026-05-11,MTR-109,59.2,70.4,1.57,80.3,415,0.82,4915
2026-05-12,MTR-109,57.7,73.8,1.43,96.3,1000,0.84,4933
2026-05-13,MTR-109,55.0,73.1,1.71,77.4,1000,0.88,4940
2026-05-14,MTR-109,52.7,75.8,1.78,93.7,690,0.94,4959
2026-05-15,MTR-109,55.1,70.3,1.58,84.5,415,0.93,4965
2026-05-16,MTR-109,56.8,63.9,1.71,94.2,415,0.96,4977
2026-05-17,MTR-109,53.8,77.3,1.97,89.9,415,0.89,4993
2026-05-18,MTR-109,55.0,68.9,1.62,93.5,415,0.93,5006
2026-05-19,MTR-109,53.6,71.3,1.86,92.2,1000,0.9,5013
2026-05-20,MTR-109,58.5,71.4,1.31,87.4,690,0.93,5023
2026-05-21,MTR-109,52.3,73.0,1.6,81.2,415,0.9,5037
2026-05-22,MTR-109,54.9,64.4,1.14,86.4,415,0.86,5055
2026-05-23,MTR-109,55.2,68.3,2.12,94.6,415,0.87,5066
2026-05-24,MTR-109,56.8,69.3,1.39,87.6,1000,0.85,5078
2026-05-25,MTR-109,57.5,74.8,1.48,81.3,690,0.95,5088
2026-05-26,MTR-109,57.4,65.7,2.03,88.2,415,0.89,5104
2026-05-27,MTR-109,59.5,69.9,1.42,87.1,690,0.88,5108
2026-05-28,MTR-109,58.0,77.0,1.74,85.9,1000,0.93,5129
2026-05-29,MTR-109,57.1,74.8,1.69,90.0,690,0.98,5134
2026-05-30,MTR-109,57.1,67.2,1.44,93.3,690,0.82,5153
2025-12-02,MTR-110,58.0,78.8,2.42,164.1,415,0.97,3005
2025-12-03,MTR-110,58.6,73.0,2.15,168.2,415,0.94,3014
2025-12-04,MTR-110,58.3,73.4,2.14,169.5,1000,0.82,3025
2025-12-05,MTR-110,58.0,74.4,1.85,166.4,690,0.91,3037
2025-12-06,MTR-110,58.3,73.2,2.02,163.0,1000,0.89,3044
2025-12-07,MTR-110,57.2,74.2,1.87,170.3,1000,0.97,3065
2025-12-08,MTR-110,58.5,71.4,2.21,165.6,415,0.87,3073
2025-12-09,MTR-110,53.1,72.9,2.69,164.1,690,0.94,3087
2025-12-10,MTR-110,56.5,69.6,2.25,160.4,690,0.95,3099
2025-12-11,MTR-110,61.0,71.8,2.28,167.5,415,0.94,3106
2025-12-12,MTR-110,58.5,78.5,2.16,167.7,690,0.83,3120
2025-12-13,MTR-110,54.3,79.2,2.36,168.3,415,0.93,3137
2025-12-14,MTR-110,58.8,71.4,2.16,159.7,1000,0.94,3143
2025-12-15,MTR-110,55.0,73.7,2.31,172.9,415,0.87,3152
2025-12-16,MTR-110,59.7,74.1,2.3,159.7,415,0.93,3171
2025-12-17,MTR-110,58.8,73.6,1.88,168.8,690,0.95,3179
2025-12-18,MTR-110,59.8,81.5,2.37,169.1,1000,0.83,3190
2025-12-19,MTR-110,57.5,73.0,1.93,157.3,690,0.87,3203
2025-12-20,MTR-110,58.9,76.4,2.21,165.5,415,0.82,3211
2025-12-21,MTR-110,55.8,66.0,2.2,171.8,415,0.95,3233
2025-12-22,MTR-110,57.2,71.5,1.5,159.3,1000,0.98,3245
2025-12-23,MTR-110,56.6,76.0,2.02,161.0,1000,0.87,3250
2025-12-24,MTR-110,55.2,72.4,2.37,162.8,415,0.93,3262
2025-12-25,MTR-110,55.4,67.2,2.23,161.1,1000,0.95,3276
2025-12-26,MTR-110,57.8,73.0,2.12,164.3,690,0.88,3285
2025-12-27,MTR-110,58.6,76.6,2.31,154.4,690,0.87,3300
2025-12-28,MTR-110,59.5,73.7,2.53,157.2,690,0.94,3317
2025-12-29,MTR-110,59.1,69.9,2.28,164.3,1000,0.89,3324
2025-12-30,MTR-110,58.8,72.1,2.27,158.4,1000,0.98,3337
2025-12-31,MTR-110,58.7,73.0,2.82,157.7,690,0.87,3345
2026-01-01,MTR-110,57.5,74.6,2.03,158.7,415,0.92,3364
2026-01-02,MTR-110,54.1,77.1,1.87,162.4,1000,0.96,3370
2026-01-03,MTR-110,59.3,72.8,2.04,160.4,415,0.95,3383
2026-01-04,MTR-110,60.3,77.2,2.24,170.2,415,0.9,3394
2026-01-05,MTR-110,59.4,80.1,2.57,171.6,1000,0.87,3405
2026-01-06,MTR-110,56.6,75.5,2.45,165.9,690,0.94,3424
2026-01-07,MTR-110,59.2,72.2,2.36,160.2,1000,0.95,3434
2026-01-08,MTR-110,58.6,70.2,2.17,164.1,1000,0.91,3448
2026-01-09,MTR-110,58.4,73.9,2.09,167.4,415,0.85,3458
2026-01-10,MTR-110,62.2,74.3,2.23,156.6,1000,0.88,3472
2026-01-11,MTR-110,57.9,80.1,2.19,155.7,1000,0.95,3475
2026-01-12,MTR-110,57.7,67.7,1.55,161.4,690,0.88,3489
2026-01-13,MTR-110,59.8,73.8,1.98,159.7,690,0.98,3506
2026-01-14,MTR-110,58.9,70.0,2.44,166.6,1000,0.89,3514
2026-01-15,MTR-110,56.7,69.3,2.29,168.6,690,0.87,3532
2026-01-16,MTR-110,61.6,74.0,2.46,160.0,415,0.87,3539
2026-01-17,MTR-110,56.9,77.5,2.58,168.3,415,0.83,3551
2026-01-18,MTR-110,57.2,71.6,2.41,165.7,415,0.83,3563
2026-01-19,MTR-110,54.5,71.9,2.48,160.1,415,0.9,3574
2026-01-20,MTR-110,61.2,71.0,2.2,169.6,1000,0.89,3586
2026-01-21,MTR-110,58.0,69.4,2.4,157.8,1000,0.91,3599
2026-01-22,MTR-110,58.9,75.7,2.03,166.8,415,0.85,3609
2026-01-23,MTR-110,56.9,77.5,2.28,157.1,690,0.92,3624
2026-01-24,MTR-110,56.5,75.2,1.97,168.2,690,0.9,3639
2026-01-25,MTR-110,56.7,74.2,2.07,162.4,690,0.87,3645
2026-01-26,MTR-110,54.7,72.8,2.5,169.2,690,0.95,3665
2026-01-27,MTR-110,59.1,71.5,1.66,162.0,690,0.87,3673
2026-01-28,MTR-110,59.3,79.0,2.29,163.4,1000,0.83,3687
2026-01-29,MTR-110,55.8,74.3,2.77,164.8,690,0.95,3700
2026-01-30,MTR-110,56.1,71.0,2.58,157.1,690,0.97,3704
2026-01-31,MTR-110,55.0,72.5,2.47,165.3,1000,0.82,3721
2026-02-01,MTR-110,57.3,81.0,2.15,163.4,690,0.87,3730
2026-02-02,MTR-110,57.5,72.8,2.19,163.4,1000,0.94,3742
2026-02-03,MTR-110,57.3,76.3,2.16,166.4,415,0.84,3753
2026-02-04,MTR-110,58.9,67.6,1.75,162.0,1000,0.92,3763
2026-02-05,MTR-110,56.3,71.6,2.35,170.6,1000,0.85,3780
2026-02-06,MTR-110,55.9,71.4,2.44,160.4,690,0.94,3791
2026-02-07,MTR-110,58.0,72.5,2.58,169.9,1000,0.89,3800
2026-02-08,MTR-110,56.4,71.4,2.42,164.0,415,0.86,3821
2026-02-09,MTR-110,56.7,78.7,2.05,164.9,415,0.94,3832
2026-02-10,MTR-110,59.0,74.4,2.02,158.9,690,0.9,3839
2026-02-11,MTR-110,59.5,68.3,2.17,163.9,415,0.98,3853
2026-02-12,MTR-110,59.0,64.9,2.3,158.7,415,0.87,3867
2026-02-13,MTR-110,58.8,71.7,1.99,165.6,415,0.83,3874
2026-02-14,MTR-110,59.3,73.8,1.87,162.5,690,0.96,3885
2026-02-15,MTR-110,55.7,72.6,1.73,162.5,415,0.84,3896
2026-02-16,MTR-110,56.7,82.5,2.43,169.8,415,0.9,3912
2026-02-17,MTR-110,59.3,71.3,2.08,175.8,1000,0.96,3926
2026-02-18,MTR-110,61.1,71.1,2.63,165.1,1000,0.93,3939
2026-02-19,MTR-110,55.6,73.7,2.26,167.1,415,0.92,3943
2026-02-20,MTR-110,55.2,73.8,2.47,167.6,415,0.95,3963
2026-02-21,MTR-110,55.5,69.8,2.32,175.1,1000,0.93,3977
2026-02-22,MTR-110,58.1,70.1,2.69,173.9,415,0.91,3986
2026-02-23,MTR-110,58.3,76.0,1.52,164.5,1000,0.91,3996
2026-02-24,MTR-110,60.3,73.1,2.14,157.5,690,0.86,4006
2026-02-25,MTR-110,57.8,73.0,2.14,160.5,415,0.89,4021
2026-02-26,MTR-110,54.0,74.4,2.63,169.1,1000,0.92,4036
2026-02-27,MTR-110,59.9,73.3,2.53,167.7,415,0.94,4047
2026-02-28,MTR-110,59.1,75.7,1.86,166.1,415,0.89,4056
2026-03-01,MTR-110,57.4,70.9,1.94,163.7,1000,0.98,4072
2026-03-02,MTR-110,60.5,80.5,2.37,164.3,415,0.85,4076
2026-03-03,MTR-110,57.2,68.6,2.48,171.6,1000,0.97,4095
2026-03-04,MTR-110,57.4,73.5,2.01,167.4,1000,0.83,4106
2026-03-05,MTR-110,59.6,72.3,2.14,160.9,1000,0.97,4121
2026-03-06,MTR-110,58.1,73.9,2.83,170.5,1000,0.97,4132
2026-03-07,MTR-110,56.9,71.0,2.29,165.3,415,0.85,4142
2026-03-08,MTR-110,56.4,75.2,2.17,170.1,415,0.87,4149
2026-03-09,MTR-110,58.9,68.4,2.43,168.3,1000,0.93,4160
2026-03-10,MTR-110,57.3,68.5,2.4,162.9,1000,0.86,4180
2026-03-11,MTR-110,57.7,68.0,1.94,158.6,1000,0.93,4187
2026-03-12,MTR-110,62.2,70.5,2.17,170.7,415,0.97,4202
2026-03-13,MTR-110,58.8,72.0,2.38,159.8,415,0.97,4214
2026-03-14,MTR-110,58.3,71.5,2.08,168.5,690,0.87,4222
2026-03-15,MTR-110,59.6,70.9,2.18,160.7,415,0.86,4238
2026-03-16,MTR-110,57.6,73.9,2.44,164.8,1000,0.98,4244
2026-03-17,MTR-110,60.1,74.4,2.24,164.9,1000,0.96,4265
2026-03-18,MTR-110,56.6,72.3,2.41,171.7,1000,0.85,4270
2026-03-19,MTR-110,57.2,67.1,2.05,159.7,690,0.94,4279
2026-03-20,MTR-110,59.9,77.3,2.48,163.4,1000,0.97,4291
2026-03-21,MTR-110,58.4,68.5,2.21,160.2,690,0.9,4311
2026-03-22,MTR-110,59.2,69.8,2.39,165.5,1000,0.83,4316
2026-03-23,MTR-110,58.1,75.7,1.93,162.2,1000,0.91,4333
2026-03-24,MTR-110,60.4,67.3,2.55,170.4,1000,0.82,4349
2026-03-25,MTR-110,56.5,68.7,2.28,164.7,415,0.88,4351
2026-03-26,MTR-110,56.9,67.8,2.92,153.5,690,0.97,4366
2026-03-27,MTR-110,56.0,76.3,2.03,167.8,415,0.87,4384
2026-03-28,MTR-110,60.9,79.2,2.55,166.9,415,0.95,4394
2026-03-29,MTR-110,61.2,68.9,2.41,164.8,690,0.83,4404
2026-03-30,MTR-110,60.2,73.7,2.19,167.2,690,0.86,4413
2026-03-31,MTR-110,58.3,73.0,1.72,161.3,690,0.83,4428
2026-04-01,MTR-110,57.6,71.4,2.02,171.0,415,0.9,4440
2026-04-02,MTR-110,58.1,67.2,2.32,156.8,690,0.95,4453
2026-04-03,MTR-110,59.1,71.8,2.05,165.5,690,0.89,4462
2026-04-04,MTR-110,59.6,76.2,2.11,162.9,690,0.96,4478
2026-04-05,MTR-110,57.1,68.7,2.07,166.1,1000,0.96,4487
2026-04-06,MTR-110,60.6,72.3,2.57,169.2,1000,0.89,4495
2026-04-07,MTR-110,58.2,67.8,2.56,163.5,690,0.86,4513
2026-04-08,MTR-110,57.5,72.8,2.43,160.8,1000,0.85,4520
2026-04-09,MTR-110,59.3,78.0,2.2,165.5,415,0.84,4540
2026-04-10,MTR-110,56.0,74.0,1.87,157.0,415,0.95,4550
2026-04-11,MTR-110,57.6,76.0,1.95,160.6,690,0.97,4557
2026-04-12,MTR-110,55.9,71.0,2.04,163.2,415,0.92,4572
2026-04-13,MTR-110,60.6,73.5,2.71,171.2,690,0.97,4589
2026-04-14,MTR-110,60.4,75.6,2.17,162.5,690,0.84,4592
2026-04-15,MTR-110,57.7,70.0,2.52,170.2,690,0.87,4611
2026-04-16,MTR-110,57.7,74.8,2.48,155.3,1000,0.87,4616
2026-04-17,MTR-110,57.8,76.9,2.59,171.1,690,0.96,4636
2026-04-18,MTR-110,57.6,74.6,2.06,157.5,415,0.95,4648
2026-04-19,MTR-110,58.5,76.9,1.97,161.3,690,0.93,4652
2026-04-20,MTR-110,59.3,71.9,1.94,160.2,415,0.88,4664
2026-04-21,MTR-110,55.1,70.0,1.92,166.5,690,0.82,4681
2026-04-22,MTR-110,57.2,74.9,2.26,163.7,690,0.91,4687
2026-04-23,MTR-110,59.0,71.7,2.2,166.8,690,0.85,4708
2026-04-24,MTR-110,58.1,70.6,2.52,162.8,690,0.92,4715
2026-04-25,MTR-110,56.5,77.2,2.61,153.8,415,0.94,4731
2026-04-26,MTR-110,55.9,81.5,2.1,153.4,690,0.91,4736
2026-04-27,MTR-110,59.7,74.0,2.37,162.6,415,0.92,4750
2026-04-28,MTR-110,57.9,75.6,2.35,167.0,1000,0.87,4763
2026-04-29,MTR-110,59.1,75.7,2.34,166.3,415,0.84,4780
2026-04-30,MTR-110,56.4,69.5,2.3,155.2,690,0.85,4793
2026-05-01,MTR-110,54.3,72.9,2.09,171.4,690,0.94,4805
2026-05-02,MTR-110,59.4,77.1,2.19,171.1,690,0.85,4813
2026-05-03,MTR-110,59.9,73.7,2.16,158.4,1000,0.93,4829
2026-05-04,MTR-110,57.1,69.8,2.48,170.6,415,0.85,4834
2026-05-05,MTR-110,57.4,68.5,2.34,158.9,415,0.87,4850
2026-05-06,MTR-110,55.3,73.1,2.31,169.6,690,0.96,4862
2026-05-07,MTR-110,58.5,76.2,2.18,162.9,1000,0.93,4872
2026-05-08,MTR-110,59.5,73.1,2.84,161.1,415,0.89,4887
2026-05-09,MTR-110,57.9,71.8,2.43,167.2,1000,0.93,4892
2026-05-10,MTR-110,58.2,68.2,2.27,163.2,690,0.97,4904
2026-05-11,MTR-110,58.5,74.5,1.94,161.4,1000,0.85,4918
2026-05-12,MTR-110,54.9,80.4,2.21,165.6,1000,0.97,4936
2026-05-13,MTR-110,60.3,73.6,2.09,168.5,1000,0.83,4947
2026-05-14,MTR-110,54.8,68.6,2.14,155.1,415,0.96,4961
2026-05-15,MTR-110,59.1,74.4,2.16,155.0,690,0.83,4965
2026-05-16,MTR-110,57.6,74.1,2.49,173.3,1000,0.97,4977
2026-05-17,MTR-110,56.5,72.2,2.56,169.2,690,0.95,4993
2026-05-18,MTR-110,58.7,69.9,2.14,165.0,690,0.83,5003
2026-05-19,MTR-110,56.3,76.5,2.66,164.1,415,0.86,5018
2026-05-20,MTR-110,61.2,70.9,1.8,168.4,1000,0.92,5033
2026-05-21,MTR-110,61.5,69.4,2.19,169.3,690,0.98,5036
2026-05-22,MTR-110,56.5,70.8,2.48,163.8,1000,0.84,5050
2026-05-23,MTR-110,60.7,66.7,2.21,157.4,415,0.85,5059
2026-05-24,MTR-110,57.4,70.0,1.93,168.1,415,0.96,5078
2026-05-25,MTR-110,57.4,75.3,2.24,158.9,415,0.84,5083
2026-05-26,MTR-110,55.3,71.0,2.33,169.9,690,0.89,5102
2026-05-27,MTR-110,60.1,77.9,2.7,154.3,690,0.84,5114
2026-05-28,MTR-110,62.7,76.9,1.94,169.0,415,0.93,5124
2026-05-29,MTR-110,59.7,79.1,2.62,172.4,690,0.87,5133
2026-05-30,MTR-110,62.1,73.7,1.78,163.0,690,0.87,5151
2025-12-02,MTR-111,57.9,72.9,1.99,143.8,690,0.92,3004
2025-12-03,MTR-111,63.0,75.7,1.59,139.0,415,0.94,3011
2025-12-04,MTR-111,60.4,74.4,2.13,143.5,690,0.92,3027
2025-12-05,MTR-111,60.8,79.0,2.03,141.9,1000,0.9,3035
2025-12-06,MTR-111,59.4,71.4,2.45,141.1,415,0.83,3052
2025-12-07,MTR-111,59.9,65.8,1.95,146.6,415,0.84,3058
2025-12-08,MTR-111,64.7,71.1,1.87,145.7,1000,0.86,3075
2025-12-09,MTR-111,62.4,75.9,1.78,135.7,1000,0.85,3086
2025-12-10,MTR-111,61.2,75.7,1.77,139.5,415,0.97,3095
2025-12-11,MTR-111,59.9,77.5,1.93,135.6,415,0.91,3105
2025-12-12,MTR-111,60.1,75.0,1.79,140.2,1000,0.85,3116
2025-12-13,MTR-111,63.2,77.8,2.69,143.9,1000,0.84,3136
2025-12-14,MTR-111,59.4,69.7,2.35,132.3,690,0.86,3139
2025-12-15,MTR-111,59.2,74.6,2.11,136.7,1000,0.82,3157
2025-12-16,MTR-111,58.0,73.5,2.1,147.0,690,0.94,3169
2025-12-17,MTR-111,62.2,68.9,2.03,143.6,415,0.96,3176
2025-12-18,MTR-111,59.4,75.0,1.82,144.6,1000,0.98,3196
2025-12-19,MTR-111,59.2,72.8,1.99,148.7,415,0.93,3203
2025-12-20,MTR-111,61.5,73.1,1.92,137.2,690,0.97,3212
2025-12-21,MTR-111,63.1,76.8,1.61,148.5,1000,0.88,3227
2025-12-22,MTR-111,63.0,68.2,2.25,140.0,690,0.87,3243
2025-12-23,MTR-111,57.9,77.6,2.09,132.7,415,0.97,3250
2025-12-24,MTR-111,64.0,71.1,2.1,133.2,690,0.85,3265
2025-12-25,MTR-111,66.5,78.3,1.89,150.5,1000,0.97,3279
2025-12-26,MTR-111,59.4,78.1,2.1,142.2,1000,0.89,3287
2025-12-27,MTR-111,60.1,81.5,1.76,141.8,1000,0.95,3305
2025-12-28,MTR-111,62.3,74.7,1.37,144.6,1000,0.94,3314
2025-12-29,MTR-111,59.9,78.0,2.12,130.8,690,0.86,3329
2025-12-30,MTR-111,62.4,70.4,2.76,142.5,1000,0.88,3335
2025-12-31,MTR-111,59.1,73.0,1.8,140.0,690,0.92,3349
2026-01-01,MTR-111,62.3,78.8,2.07,135.5,415,0.85,3364
2026-01-02,MTR-111,62.6,72.6,2.27,142.8,415,0.83,3377
2026-01-03,MTR-111,60.2,74.3,2.25,147.2,415,0.93,3388
2026-01-04,MTR-111,62.3,75.3,2.28,139.1,690,0.85,3394
2026-01-05,MTR-111,61.1,73.0,1.89,147.2,415,0.97,3408
2026-01-06,MTR-111,61.3,72.6,1.59,146.9,415,0.83,3420
2026-01-07,MTR-111,62.4,74.8,2.45,133.6,415,0.96,3437
2026-01-08,MTR-111,63.7,72.1,2.08,142.9,415,0.96,3441
2026-01-09,MTR-111,60.2,76.5,2.17,142.9,415,0.92,3460
2026-01-10,MTR-111,56.4,76.3,1.7,152.0,690,0.97,3465
2026-01-11,MTR-111,63.2,79.3,2.48,137.2,690,0.95,3484
2026-01-12,MTR-111,64.1,71.4,2.05,137.1,415,0.86,3488
2026-01-13,MTR-111,63.1,79.4,2.37,150.5,415,0.91,3501
2026-01-14,MTR-111,60.4,75.5,2.05,141.0,690,0.9,3520
2026-01-15,MTR-111,61.9,75.2,1.59,141.4,690,0.9,3532
2026-01-16,MTR-111,61.2,76.6,1.8,147.6,1000,0.85,3545
2026-01-17,MTR-111,61.6,74.9,1.85,134.7,1000,0.91,3556
2026-01-18,MTR-111,63.6,72.1,2.06,136.9,415,0.83,3568
2026-01-19,MTR-111,59.3,70.6,2.43,142.6,690,0.9,3575
2026-01-20,MTR-111,56.7,71.1,2.49,142.2,415,0.85,3586
2026-01-21,MTR-111,58.6,80.6,2.38,149.9,1000,0.82,3599
2026-01-22,MTR-111,60.2,79.6,2.12,143.9,1000,0.94,3617
2026-01-23,MTR-111,59.1,74.2,1.64,139.6,415,0.85,3620
2026-01-24,MTR-111,59.8,79.1,1.81,133.6,690,0.91,3638
2026-01-25,MTR-111,58.9,77.0,2.37,136.6,415,0.87,3643
2026-01-26,MTR-111,61.4,80.0,1.88,139.4,690,0.94,3662
2026-01-27,MTR-111,62.2,76.9,2.43,145.8,690,0.95,3672
2026-01-28,MTR-111,58.7,77.4,2.07,131.7,415,0.85,3684
2026-01-29,MTR-111,60.6,76.2,1.72,140.6,415,0.93,3693
2026-01-30,MTR-111,58.3,80.0,2.47,145.8,690,0.89,3707
2026-01-31,MTR-111,64.2,75.8,1.57,142.2,415,0.89,3724
2026-02-01,MTR-111,60.3,73.3,1.98,137.9,1000,0.88,3728
2026-02-02,MTR-111,58.0,76.9,3.06,149.0,1000,0.83,3748
2026-02-03,MTR-111,62.5,75.7,2.18,139.6,690,0.95,3753
2026-02-04,MTR-111,61.9,78.8,2.49,146.4,415,0.93,3763
2026-02-05,MTR-111,60.3,78.1,1.85,139.5,1000,0.95,3781
2026-02-06,MTR-111,60.0,74.8,2.5,141.7,1000,0.86,3790
2026-02-07,MTR-111,61.5,76.1,1.91,130.5,1000,0.89,3801
2026-02-08,MTR-111,60.9,72.7,2.66,139.6,1000,0.83,3811
2026-02-09,MTR-111,58.2,77.7,1.66,142.4,1000,0.96,3828
2026-02-10,MTR-111,61.9,77.4,1.93,151.8,690,0.88,3843
2026-02-11,MTR-111,61.1,78.8,2.17,135.8,415,0.96,3854
2026-02-12,MTR-111,62.7,67.6,2.93,148.8,1000,0.93,3859
2026-02-13,MTR-111,61.5,74.2,2.17,140.6,1000,0.94,3880
2026-02-14,MTR-111,60.7,76.5,1.72,141.5,1000,0.85,3888
2026-02-15,MTR-111,64.0,74.7,1.98,148.9,415,0.89,3897
